Date,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Total_Demanda_Dia
2024-01-25,1062,2706.48,2674.94,2688.12,2747.37,2608.68,2646.74,3346.83,3509.46,3840.22,4048.38,4326.02,4318.36,3985.18,4014.55,4172.5,4064.68,3713.76,3208.71,2967.29,3017.88,2807.0,2690.93,2645.78,2691.37,79441.23
2024-01-25,1063,1522.71,1373.12,1333.98,1369.09,1298.01,1309.08,1445.28,1783.07,1774.98,1613.94,1585.12,1546.09,1511.08,1572.72,1685.34,1506.03,1498.34,1655.96,1600.56,1508.55,1539.32,1334.39,986.7,1008.35,35361.81
2024-01-25,1071,767.31,1193.37,796.42,816.55,756.91,584.03,685.52,1090.05,1094.35,1135.39,1262.09,1209.42,916.93,1048.6,1018.34,1357.1,1128.34,686.73,648.06,829.13,526.26,460.98,475.33,826.37,21313.579999999998
2024-01-25,1072,637.28,630.77,665.3,674.68,687.58,779.13,1186.39,1445.98,1570.61,1393.98,1332.67,1667.78,1364.81,1642.12,1376.47,1316.32,948.31,841.36,758.58,652.02,584.32,457.29,543.99,682.59,23840.33000000001
2024-01-25,1081,8991.26,9040.25,8996.78,9257.89,9428.99,9578.98,9501.37,9703.49,9467.56,9209.36,8902.08,8767.37,8612.2,8166.04,8058.45,8287.17,8902.36,9117.17,9107.09,9319.73,9229.64,9011.81,9062.69,9219.14,216938.87
2024-01-25,1082,23274.23,23197.04,24130.45,24276.53,23988.79,23546.86,24025.91,22709.29,18965.29,17620.0,17674.8,17917.79,17631.69,17422.94,17312.97,18021.31,21216.8,24427.64,25095.51,25169.36,25542.52,24543.99,23642.31,24001.86,525355.8800000001
2024-01-25,1083,3328.37,3468.93,3609.9,3426.38,3523.94,3580.34,3679.0,3565.49,3286.29,3110.56,3088.49,2923.19,2970.85,2839.41,2979.69,3151.15,3398.03,3519.95,3677.83,3653.6,3632.26,3629.39,3496.07,3494.2,81033.31
2024-01-25,1084,529.6,483.95,415.27,416.67,523.12,529.55,676.77,720.88,795.2,832.79,981.98,951.24,1045.0,995.2,935.71,871.56,794.8,685.94,658.21,573.07,487.85,551.52,580.75,536.39,16573.02
2024-01-25,1089,23614.16,23022.98,23252.24,22926.13,23235.76,22870.42,23575.56,23914.17,23728.76,23008.67,22997.3,23985.3,24849.77,24306.38,24557.25,24933.22,25241.76,24575.66,23750.84,23801.82,23317.2,22554.73,22456.25,22813.87,567290.2
2024-01-25,1090,42129.87,41534.26,43184.34,41690.66,41447.1,40883.16,39224.75,41100.14,41623.41,39873.6,38186.33,37955.61,38899.58,36012.9,36533.61,38849.15,40119.99,41692.92,41018.26,42899.45,45163.66,42653.2,37985.39,39157.76,969819.1000000001
2024-01-25,1101,3569.95,3657.78,3606.59,3545.38,3873.95,3994.94,4176.26,4206.76,3819.67,4462.95,4323.97,4080.73,4485.76,4425.7,3982.89,4294.75,4214.43,4226.67,4321.99,4533.13,4258.72,4134.46,4369.78,4196.19,98763.40000000001
2024-01-25,1102,100.05,98.62,98.37,93.45,93.05,90.38,109.81,181.3,194.84,223.5,224.16,237.48,219.63,232.4,230.33,248.21,230.88,160.58,102.44,97.7,93.14,90.37,85.32,79.25,3615.2599999999998
2024-01-25,1103,35293.11,35156.82,35180.84,34880.27,34279.98,33817.98,33816.17,34216.7,33375.74,34114.63,33774.64,34344.58,34603.67,35665.65,35426.45,35743.27,35959.11,36251.59,36986.22,36791.93,36172.83,36939.59,35216.09,35541.04,843548.8999999999
2024-01-25,1104,36522.54,36039.62,36241.66,35750.21,38359.29,38334.47,39754.66,38836.0,39206.4,39404.65,38366.87,37370.66,37323.83,35867.12,37339.2,35320.0,36890.42,38696.48,38627.59,39120.71,38708.72,37775.13,37011.94,37249.52,904117.69
2024-01-26,1011,33172.12,32529.77,31723.26,31310.26,31174.58,31199.89,33218.37,34802.58,35457.62,34834.2,35412.0,35260.9,35207.32,35105.22,35903.23,37108.57,36635.77,35752.53,35068.98,34861.64,34286.16,32936.47,32966.23,33320.22,819247.89
2024-01-26,1012,4425.28,4437.12,4269.96,3884.33,3760.72,3822.83,4101.93,4275.92,4586.37,4724.61,5068.76,5133.39,5074.42,5007.9,5001.8,4937.04,4808.03,4640.06,4433.85,4309.88,4276.66,4194.11,4008.09,3887.37,107070.43000000001
2024-01-26,1020,5712.07,5552.17,5512.47,5518.1,6147.59,6668.25,7049.5,7465.53,7531.78,7527.43,7652.81,7475.43,6988.18,7343.96,7428.16,7405.27,7168.53,6727.74,6559.47,6382.77,6400.78,6340.04,6100.53,6073.8,160732.36000000002
2024-01-26,1030,27490.57,27711.61,27917.28,27740.64,27398.51,26307.12,27031.84,28391.62,26926.06,25243.76,24293.44,25063.36,26577.19,25775.02,24979.58,26148.64,28280.53,28442.33,29224.16,29614.34,30359.87,30050.0,29714.51,29444.31,660126.29
2024-01-26,1040,29380.81,29234.15,28900.73,29094.19,30425.02,31468.15,32295.38,32869.48,33312.74,33310.41,34402.54,33065.08,32310.51,32056.19,33883.89,34895.8,34932.46,34491.14,34283.4,32777.68,33191.31,31416.39,30643.79,31090.85,773732.0900000001
2024-01-26,1051,41048.02,40439.79,39497.53,38679.28,37339.87,34591.02,35408.64,40967.12,40110.3,40578.41,41060.71,41021.58,37649.76,37261.83,38869.29,39965.51,42270.54,42375.95,42612.76,44616.66,42436.6,40262.31,38289.13,38373.17,955725.78
2024-01-26,1052,1039.15,1031.95,1012.98,973.42,986.91,954.9,1048.15,1103.32,1325.57,1474.54,1416.12,1465.47,1489.17,1782.14,1763.88,1739.96,1705.6,1527.21,1331.67,1323.17,1306.61,1258.23,990.33,987.68,31038.129999999994
2024-01-26,1061,9160.8,8848.83,8988.23,9135.23,9108.4,8909.13,9159.99,10185.69,10185.4,10255.49,10726.15,10773.86,10422.7,10442.69,11277.43,11299.48,10837.19,10498.05,9865.79,9777.34,9552.22,9385.69,8897.61,9190.53,236883.91999999995
2024-01-26,1062,2733.34,2639.45,2728.89,2796.22,2854.39,2983.54,3653.52,4089.74,4516.02,4624.42,4627.01,4537.73,4185.81,4436.44,4485.76,3955.54,3840.47,3327.39,3055.73,2964.31,2834.35,2776.77,2909.44,3045.4,84601.68000000001
2024-01-26,1063,1007.07,989.09,992.35,1003.2,964.65,1087.84,1282.35,1329.69,1397.43,1480.39,1431.14,1367.08,1438.37,1513.74,1565.98,1729.36,1683.4,1823.27,1841.85,2018.3,1945.97,1655.53,1192.82,996.11,33736.979999999996
2024-01-26,1071,907.25,1494.33,769.4,761.68,834.15,769.11,837.3,909.7,957.64,951.84,1226.67,1412.13,1288.91,1209.6,1183.41,1124.1,826.79,562.42,646.16,670.69,578.44,476.83,446.54,377.91,21223.0
2024-01-26,1072,560.89,404.68,441.79,355.47,530.98,1046.93,1388.71,1650.29,1555.01,1772.37,1539.43,1494.15,1309.56,1525.28,1631.93,1103.49,1145.01,905.78,714.34,429.43,276.35,302.06,346.39,427.92,22858.239999999994
2024-01-26,1081,9107.43,9108.22,8902.67,9239.23,9439.51,9329.24,9550.69,9501.06,9189.83,9002.64,8607.44,8155.89,7832.97,7765.41,8083.71,8203.28,8614.83,9033.32,9152.79,9127.38,9011.26,8874.63,8936.75,9123.1,212893.28000000003
2024-01-26,1082,23967.53,23354.92,23753.27,23518.36,23385.34,23460.37,24323.78,24259.04,22583.5,20627.7,20973.95,20605.22,20419.94,19560.61,19962.55,21936.06,24451.32,25580.24,25400.82,25638.45,26049.84,24578.2,23981.27,24626.14,556998.42
2024-01-26,1083,3359.31,3287.78,3484.92,3371.35,3325.86,3353.98,3392.46,3458.37,3419.68,2983.01,3109.32,3109.23,3173.48,3031.04,3188.62,3153.66,3140.22,3469.24,3506.04,3495.59,3315.26,3213.82,3236.35,3168.06,78746.65000000001
2024-01-26,1084,545.27,507.97,506.47,468.1,468.94,471.01,530.66,528.53,658.41,770.57,804.92,842.73,898.22,984.71,1008.92,984.27,868.16,769.46,692.72,579.2,515.06,513.39,546.98,555.62,16020.289999999999
2024-01-26,1089,22579.49,22506.81,22530.71,22715.68,22694.89,22641.9,23491.26,23785.18,23908.72,23359.07,23118.78,23128.83,22975.74,23222.25,23455.32,23931.21,23008.05,23038.41,22469.78,22202.71,21720.8,21097.93,21037.13,21212.7,545833.3499999999
2024-01-26,1090,40520.06,39565.93,39921.27,38917.93,38779.98,37121.87,36496.58,37072.81,36738.25,36090.34,36127.23,33488.79,34280.89,36681.86,37116.18,37823.29,41066.13,42564.94,41372.71,42536.72,43934.03,41335.3,38936.08,41212.46,929701.63
2024-01-26,1101,4015.79,4092.27,4332.44,3886.7,3805.68,4391.95,4365.68,4635.77,4630.89,4400.35,4502.9,4103.65,4482.59,4312.48,3906.27,3594.06,3484.21,3216.75,2994.92,3299.48,3070.23,2924.54,3048.73,3132.36,92630.68999999999
2024-01-26,1102,77.24,74.57,74.48,78.22,83.52,79.86,105.91,167.11,192.5,225.91,298.83,307.71,311.13,277.86,228.66,210.2,164.35,127.64,103.7,106.99,96.87,94.46,92.81,81.28,3661.809999999999
2024-01-26,1103,35547.3,34944.42,34994.73,36138.03,34906.37,35130.49,33898.92,34121.25,34587.56,35109.14,35995.34,35035.87,35550.88,35179.18,35245.77,35928.74,35695.48,35269.73,35981.09,36304.7,35876.03,35549.32,35037.65,33979.31,846007.2999999998
2024-01-26,1104,36765.58,36641.23,35873.83,37000.54,36722.08,36495.32,37433.5,38409.0,37403.83,37065.12,36236.09,35478.47,36263.23,35240.63,34291.87,33710.33,35794.95,38368.07,38098.22,37376.66,37244.24,36614.71,35314.52,34343.23,874185.2499999998
2024-01-27,1011,32817.26,32573.46,32089.01,31511.5,31557.61,31584.93,32478.53,33726.98,34061.46,34473.55,34577.5,34361.45,33552.15,33082.08,33357.37,33404.34,32862.02,32174.87,31219.2,30163.48,29034.89,27752.54,26508.59,25732.76,764657.53
2024-01-27,1012,3895.99,3600.02,3503.08,3436.49,3330.53,3252.74,3062.85,3042.04,2853.16,2698.37,2696.14,2765.92,2598.78,2643.54,2590.26,2407.25,2315.96,2365.86,2530.31,2462.67,2468.19,2605.22,2385.72,2278.56,67789.65
2024-01-27,1020,5882.15,5882.3,5471.81,5088.74,5704.57,6038.0,6743.97,6559.79,6527.59,6497.39,6607.34,6454.6,6500.1,6546.27,6545.04,6578.8,6223.44,5905.38,5694.86,5284.54,4811.62,4480.78,4118.09,4008.89,140156.06000000003
2024-01-27,1030,29099.96,28769.11,28412.05,27367.37,27481.58,26198.08,27020.98,28228.05,28369.83,29525.8,29282.8,28730.88,29056.54,27894.85,27996.22,27969.97,28449.75,28077.16,27830.88,26837.5,25872.87,24847.99,24681.31,24957.84,662959.3699999999
2024-01-27,1040,30232.44,29113.71,29400.36,29853.06,30696.91,30777.0,32336.94,33281.34,33608.13,34177.87,34745.92,35087.49,34165.89,33445.72,33204.75,32816.53,32464.92,30964.41,30056.53,28457.47,25214.91,23269.98,21682.95,21195.75,730250.98
2024-01-27,1051,38997.56,37823.74,37026.57,36959.76,34858.28,33070.4,35198.9,37663.86,37380.38,35657.89,35467.92,35765.34,33022.31,33428.32,33670.31,33783.8,32713.72,30786.49,32324.74,33270.3,31295.4,30093.26,28581.05,28414.35,817254.6500000001
2024-01-27,1052,1024.17,1031.35,961.4,1007.35,1032.45,945.77,925.87,1121.9,1350.4,1350.63,1383.02,1348.63,1339.33,1315.85,1260.42,1283.42,1271.75,1286.84,1214.12,883.65,620.1,573.16,535.37,371.49,25438.44
2024-01-27,1061,9025.55,8904.92,8791.37,8750.9,8459.72,8452.65,9188.01,10301.82,10285.63,10238.09,10127.67,10089.01,9575.31,9601.69,9630.24,9735.37,9518.69,9449.77,9277.14,8856.18,8830.07,8756.83,8247.53,8276.37,222370.52999999997
2024-01-27,1062,2986.33,2906.61,2844.65,2938.73,2817.54,2844.79,3177.85,3426.75,3651.64,3653.04,3622.62,3503.98,3250.28,3054.52,3060.19,3006.65,348.49,1031.22,2250.63,2534.23,2567.79,2383.81,2464.38,2602.31,66929.03
2024-01-27,1063,895.97,887.25,945.81,950.33,926.03,1015.09,1359.05,1612.03,1823.24,1850.47,1829.87,1735.63,1665.98,1463.92,1507.15,1430.13,1413.46,1497.73,1572.51,1669.32,1606.08,1402.71,1100.92,1109.5,33270.17999999999
2024-01-27,1071,336.2,277.29,429.8,724.76,658.88,422.0,620.37,1501.28,2623.94,2052.51,1091.43,923.07,902.7,992.4,882.11,874.39,859.75,467.95,611.16,546.82,429.61,500.13,422.02,418.23,19568.800000000003
2024-01-27,1072,327.53,415.83,377.22,291.76,447.49,719.61,1316.67,1499.17,1658.23,1566.81,1559.0,1494.71,807.24,914.12,799.92,675.49,561.38,396.88,402.81,321.75,289.8,300.89,318.76,282.94,17746.00999999999
2024-01-27,1081,9078.47,9076.54,8975.79,9049.49,9161.44,9015.89,9132.67,9127.23,8577.48,8238.13,7799.03,7618.92,7334.38,7226.65,7265.38,7138.8,7255.92,7110.02,7044.21,6634.81,6177.39,5607.3,5000.05,4951.45,183597.44
2024-01-27,1082,24063.86,23207.89,23522.36,23638.37,23488.18,22561.06,22480.95,22300.69,19892.44,18690.29,18330.61,18079.91,16474.68,15420.98,15884.69,17365.51,18482.32,19119.54,18920.52,15243.93,11684.81,9916.2,9195.74,9005.89,436971.42000000004
2024-01-27,1083,2997.15,2747.56,2516.91,2213.67,1967.19,1692.37,1302.5,706.45,509.99,380.96,396.2,413.41,379.5,333.33,290.3,283.32,284.8,322.32,430.51,417.84,395.32,337.26,310.71,301.61,21931.179999999997
2024-01-27,1084,490.79,439.09,417.04,453.12,435.96,620.44,736.7,743.45,767.61,756.14,759.88,831.08,776.87,752.36,715.94,662.95,580.39,512.14,454.06,439.91,401.24,369.2,326.61,306.34,13749.310000000001
2024-01-27,1089,21394.49,20882.77,20680.73,20540.17,20531.26,20044.18,20372.56,20361.79,20048.56,19532.24,19093.68,18680.25,18863.77,18525.15,18559.89,18727.01,18357.57,18608.74,18993.16,18028.75,17930.7,17027.22,16681.3,16240.76,458706.7
2024-01-27,1090,39919.21,42242.07,41831.76,40469.97,40489.82,38254.44,36907.6,36984.34,36281.92,31646.69,30957.82,30798.46,31625.68,31035.31,29125.35,30359.51,30332.69,33273.12,33565.92,34036.83,31981.91,25596.69,23445.63,23400.79,804563.5299999999
2024-01-27,1101,2910.17,3034.07,3278.57,3265.64,3077.75,2979.51,2813.16,3234.49,2990.73,3179.65,3269.83,2937.14,2800.39,3164.96,3142.14,2768.42,2196.95,3279.99,2925.66,2818.65,2818.32,2595.13,2902.83,2598.28,70982.42999999998
2024-01-27,1102,87.56,90.46,89.49,83.42,83.57,84.12,82.53,86.45,95.71,98.7,101.29,104.71,103.05,101.84,105.72,105.01,108.55,106.2,96.36,94.47,90.65,86.35,84.87,87.87,2258.95
2024-01-27,1103,34508.87,35065.71,34742.1,34853.46,34787.58,35572.76,34648.55,33557.94,33237.32,33562.26,31530.06,34301.44,33265.61,33871.9,33456.55,33768.68,34326.8,34360.17,35344.65,34792.61,34973.54,34641.03,34327.32,34629.8,822126.7100000002
2024-01-27,1104,32912.65,33541.44,35490.92,35636.76,34974.93,34644.49,33689.43,33156.45,32730.44,34027.06,33752.64,32781.97,30860.37,30734.92,30147.57,28515.83,30801.49,31173.8,29129.6,28296.33,28008.45,27299.04,26555.8,26714.45,755576.8299999998
2024-01-28,1011,25132.32,24624.34,23986.28,23449.34,22904.27,22383.96,22495.8,21018.72,20797.31,20393.46,20520.24,20612.19,20345.91,20705.82,21095.39,22464.7,23325.32,23262.84,23382.64,23852.05,23574.8,23893.2,24519.72,25664.23,544404.85
2024-01-28,1012,2475.83,2627.98,2536.91,2565.44,2516.9,2499.97,2215.76,1797.6,1887.19,2006.42,2196.86,2254.08,2214.42,2274.48,2344.21,2635.67,2617.69,2492.96,2521.24,2514.6,2545.3,2683.64,2761.69,2810.6,57997.44
2024-01-28,1020,3260.37,3195.46,3069.08,2981.69,3313.33,3357.98,3267.39,3424.58,3526.26,3469.59,3272.64,3303.04,3302.74,3245.65,3213.52,3209.7,3209.61,3224.11,3184.43,3150.32,3126.61,3380.36,3590.38,3957.43,79236.26999999999
2024-01-28,1030,24068.64,23646.9,22549.24,22265.73,22754.01,21165.81,20630.19,20799.52,21051.02,21198.57,21251.74,21000.0,21467.37,21182.22,20388.73,20413.98,19706.19,18759.18,19186.13,19808.36,19780.32,18624.36,18685.16,19762.13,500145.4999999999
2024-01-28,1040,21052.83,20751.7,19947.47,19594.93,19668.5,19857.03,19269.28,18884.39,19192.24,19347.95,19300.67,19819.96,19823.8,20292.24,19608.82,20576.11,21369.51,21897.4,21759.56,21527.0,21735.55,21683.58,22523.07,23655.06,493138.65
2024-01-28,1051,27591.18,26667.26,25613.13,25269.61,24189.23,22670.31,23422.94,23717.76,23237.4,22744.64,22259.43,21467.26,21113.33,20296.08,19643.0,18605.79,17677.09,19453.58,20750.43,22079.42,23550.71,22940.47,22746.45,24207.98,541914.4800000001
2024-01-28,1052,314.95,302.89,311.58,307.96,310.58,217.11,248.95,419.28,490.62,490.48,503.66,578.17,504.97,426.5,533.3,586.43,587.78,251.39,571.26,554.28,362.78,703.13,550.95,555.07,10684.070000000002
2024-01-28,1061,8163.71,8137.09,8003.52,7896.71,7921.03,8038.25,8099.51,8129.22,8169.36,8471.65,8783.02,8705.0,8733.82,8616.9,8401.26,8418.94,8338.15,8290.45,8169.95,8157.27,8274.65,8488.64,8321.49,8199.71,198929.29999999996
2024-01-28,1062,2735.89,2628.41,2675.88,2641.55,2594.16,2245.57,2302.93,2331.35,2334.7,2351.62,2502.41,2507.8,2483.71,2549.68,2730.58,2652.83,2645.39,2388.81,2533.68,2546.48,2492.8,2525.59,2711.14,2790.78,60903.740000000005
2024-01-28,1063,1110.69,1008.03,1012.17,869.34,662.88,685.57,656.95,641.92,657.33,627.92,641.42,645.83,667.77,654.18,630.02,623.28,619.65,644.69,678.87,822.43,707.3,694.52,674.94,662.9,17300.600000000002
2024-01-28,1071,397.98,376.75,329.88,286.19,324.39,610.45,539.48,623.37,818.86,717.39,658.75,754.55,575.78,462.33,509.84,517.62,415.89,311.34,340.79,330.08,242.09,166.69,162.36,136.96,10609.810000000001
2024-01-28,1072,268.05,237.46,229.78,285.07,406.89,398.75,433.59,509.65,420.72,514.44,490.43,412.84,295.34,290.84,265.57,202.92,207.81,211.37,417.61,502.37,491.55,411.11,430.58,557.82,8892.56
2024-01-28,1081,4869.58,4817.47,4734.79,4590.27,4248.63,4118.67,3951.9,3903.1,3850.44,3874.23,3829.12,3791.76,3570.64,3435.98,3698.82,3885.68,4113.93,4243.3,4540.78,4717.19,5049.53,5684.87,6226.65,7128.71,106876.04000000001
2024-01-28,1082,8886.79,8775.29,8790.35,8899.87,8695.18,9110.1,9611.96,8751.62,8203.01,7839.83,7398.57,7263.78,7463.7,7708.22,7995.83,8965.88,9787.13,11847.18,13511.23,14679.63,15872.26,16358.71,18277.24,19571.54,254264.90000000002
2024-01-28,1083,289.9,286.66,275.15,282.36,280.63,273.71,268.26,204.41,170.99,175.62,165.95,161.34,190.56,174.26,172.12,167.66,165.39,198.31,261.59,270.63,270.12,270.52,276.71,283.26,5536.11
2024-01-28,1084,304.66,296.06,318.13,294.46,294.46,290.69,328.17,309.56,371.9,401.25,413.74,379.63,379.92,378.13,407.3,405.4,400.13,370.92,299.08,299.31,311.14,305.49,317.19,309.3,8186.02
2024-01-28,1089,15941.66,15730.61,15430.99,15371.67,14811.33,14157.96,13726.97,13349.74,13016.01,12689.01,12188.75,12052.51,11702.19,11451.58,11750.73,12513.65,12601.58,12795.54,13183.44,13939.41,14429.15,14835.61,15398.12,16694.48,329762.69
2024-01-28,1090,23762.94,22513.74,20972.34,20641.81,17432.69,12175.21,6810.59,6239.46,5393.22,5667.42,5692.19,5634.76,5204.23,4490.36,4442.2,4939.92,5233.33,6112.09,7472.96,8255.44,9362.36,12340.63,16107.36,20109.12,257006.37
2024-01-28,1101,2481.92,2804.19,2545.05,2726.34,2653.16,2138.04,1959.81,1639.24,1661.22,1789.65,1538.97,1762.65,1696.66,1542.84,1834.64,1536.18,1669.64,1823.61,1600.39,1676.22,1793.75,2046.74,2169.2,2380.25,47470.36000000001
2024-01-28,1102,87.15,86.05,82.5,84.84,79.21,82.95,77.77,83.63,90.69,88.4,88.01,90.16,91.17,93.39,94.81,95.65,101.11,94.09,86.61,86.05,83.65,84.06,83.35,84.7,2099.9999999999995
2024-01-28,1103,32230.02,32084.9,31574.49,31386.69,31562.7,30442.37,30986.12,31039.93,31261.79,31763.66,31649.37,31477.48,32496.98,32030.57,31374.97,32876.42,32878.94,31001.22,32059.75,32118.81,32061.91,31615.1,32385.93,32274.03,762634.15
2024-01-28,1104,26806.81,25640.1,24466.09,24661.88,24182.69,21114.31,19436.79,19564.04,17434.04,17739.87,17382.19,16926.15,17200.08,16310.26,15827.27,16013.97,15857.44,19253.04,20217.78,20140.69,20433.91,20815.94,22018.78,24642.6,484086.72
2024-01-29,1011,26885.37,26686.09,26951.09,27069.89,27452.06,28298.18,30495.26,32591.56,33688.36,33093.63,33919.47,33949.01,34495.13,35079.37,35369.59,35847.62,36254.7,35752.68,35304.81,34608.53,34061.47,33179.04,32825.7,32592.7,776451.3099999998
2024-01-29,1012,2817.91,2820.21,2859.94,2949.75,2903.31,2524.62,3128.21,3820.39,4184.76,4474.33,4682.89,4814.02,4917.81,4863.65,5092.16,5126.95,5228.44,4888.6,4511.69,4281.99,4382.93,4226.77,4120.48,4221.78,97843.59
2024-01-29,1020,3955.82,3926.23,4011.73,4079.56,4177.01,4197.71,4553.25,5045.08,5285.28,5620.12,5785.01,5917.33,6170.41,6146.12,6456.49,6213.57,6019.65,5742.92,5911.0,5931.94,5945.09,5980.16,5923.0,5880.7,128875.18
2024-01-29,1030,19950.72,19692.36,19568.46,19520.22,19411.05,19310.23,20827.36,22928.25,23408.72,24335.58,25254.9,24937.77,26518.42,27052.57,27531.59,27319.6,27020.35,27702.31,28739.66,28982.56,28726.55,27447.3,27775.34,27863.97,591825.8399999999
2024-01-29,1040,24191.79,24306.9,24459.32,24807.3,26031.98,26488.9,28553.63,30187.69,31227.52,31996.24,32459.1,33823.16,34267.41,34577.29,34751.31,36282.32,35805.79,34842.44,34570.71,33907.81,33742.27,32396.21,31518.49,31402.88,746598.4600000001
2024-01-29,1051,24412.02,24833.22,24916.46,25366.78,25565.01,25892.48,29938.45,35614.64,36969.16,38477.5,40003.97,40307.03,38279.39,40397.89,41808.57,40682.31,39047.69,40872.7,41183.79,43256.25,43681.53,42084.6,40433.03,40465.18,864489.6500000001
2024-01-29,1052,631.74,670.97,702.95,732.46,744.17,784.6,816.4,1011.31,1083.15,1131.37,1107.43,1164.17,1147.84,1123.03,1287.75,1424.18,1210.61,918.09,911.12,893.1,863.85,826.38,834.59,885.49,22906.75
2024-01-29,1061,8403.99,8293.06,8277.36,8172.2,8189.0,7997.16,8677.47,9855.67,10383.77,10749.12,11179.7,11162.07,10769.1,10648.35,10777.38,10564.62,10542.04,10347.08,9888.3,9771.21,10071.04,10147.56,9314.15,9073.01,233254.41
2024-01-29,1062,2728.78,2574.55,2665.45,2694.87,2753.09,2874.82,3696.92,4023.57,4342.96,4235.26,4616.91,4448.91,4096.97,4194.88,4356.24,3999.45,3821.11,3297.7,3194.72,3251.42,3114.21,2891.32,3052.17,2947.33,83873.61
2024-01-29,1063,667.49,678.35,656.21,672.85,663.75,763.32,992.28,1289.66,1422.48,1489.17,1561.18,1467.23,1412.14,1559.48,1498.2,1518.05,1465.78,1419.69,1359.15,1601.04,1545.47,1370.93,1064.24,1161.54,29299.68
2024-01-29,1071,124.79,133.03,112.51,111.46,159.5,304.57,566.56,1153.12,1667.86,2401.08,2622.83,1390.49,1136.47,1345.03,1666.48,1234.92,996.89,783.15,718.24,780.17,753.69,855.58,643.05,784.32,22445.79
2024-01-29,1072,541.54,559.6,539.28,577.12,532.14,883.16,1187.25,1196.41,1432.46,1558.17,1513.38,1824.72,1384.37,1777.93,1709.54,1408.69,845.22,721.42,553.09,528.66,325.9,518.44,538.11,421.6,23078.2
2024-01-29,1081,7699.09,7946.22,8137.21,8348.82,8500.56,8767.09,9120.11,9540.59,9356.78,9031.6,8841.18,9173.11,8690.79,8606.79,8703.35,8809.69,9181.1,9220.27,9346.93,9422.79,9351.38,8878.13,8987.3,9344.1,213004.98
2024-01-29,1082,19503.42,20176.67,20899.24,21684.08,21980.12,21620.19,22400.3,22237.9,18643.87,16763.97,17343.02,17019.82,17272.02,17373.02,18219.35,18683.55,21393.51,24364.26,24928.07,25194.45,25131.3,23458.61,22863.29,23587.77,502741.79999999993
2024-01-29,1083,271.19,270.95,272.44,271.58,285.75,293.49,433.74,515.62,553.54,509.34,518.06,652.12,803.69,841.36,951.13,1245.63,1307.3,1366.5,1710.25,1997.25,2078.66,2089.24,2201.14,2156.36,23596.33
2024-01-29,1084,325.23,326.25,305.3,309.4,441.94,540.62,621.7,785.51,838.85,854.04,867.36,994.46,942.44,927.17,912.54,969.17,706.02,581.05,525.59,471.54,423.23,413.25,416.28,438.75,14937.690000000002
2024-01-29,1089,17619.66,18085.02,17661.48,18040.74,18641.05,19076.2,21164.68,21831.92,22476.81,22614.23,23222.28,23422.12,23425.84,23152.28,23878.85,24413.61,25246.75,25080.87,24451.28,24529.98,23933.74,23614.19,24054.18,24000.17,533637.93
2024-01-29,1090,23839.49,25606.53,26070.36,27685.3,29279.16,28658.42,31261.11,34274.96,33634.34,28850.21,30649.41,33036.29,31548.81,31873.89,32143.5,34700.19,36481.73,39600.81,40132.3,43609.2,43608.07,41443.64,40471.64,41832.61,810291.97
